Year                 ,Drug_Status
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1972,Not applicable
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Don't know
1973,About right
1973,Too little
1973,Too much
1973,About right
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Don't know
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,Too much
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too much
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too much
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too much
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,About right
1973,About right
1973,About right
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,About right
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too much
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too much
1973,Don't know
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too much
1973,Too much
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Don't know
1973,About right
1973,Too much
1973,Too little
1973,Too little
1973,About right
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,About right
1973,About right
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Don't know
1973,Too little
1973,Too much
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,No answer
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too much
1973,About right
1973,Don't know
1973,Don't know
1973,Too much
1973,About right
1973,Too much
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Don't know
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Don't know
1973,Too much
1973,Don't know
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Too much
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too much
1973,Too much
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,No answer
1973,Too little
1973,Too little
1973,Don't know
1973,About right
1973,Too little
1973,About right
1973,Don't know
1973,About right
1973,No answer
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,About right
1973,Too little
1973,Don't know
1973,Too much
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too much
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,No answer
1973,About right
1973,About right
1973,Too little
1973,About right
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,No answer
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too much
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,Too much
1973,Don't know
1973,Too little
1973,About right
1973,Don't know
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,Don't know
1973,Too much
1973,Too little
1973,About right
1973,Too little
1973,About right
1973,About right
1973,Too much
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too much
1973,About right
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Don't know
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,Too little
1973,About right
1973,About right
1973,Too little
